trial_id,baseline_weight,district_weight,place_type_weight,time_weight,context_weight,target_weight,rank_weight,train_P@1,train_R@1,train_NDCG@1,train_P@3,train_R@3,train_NDCG@3,train_P@5,train_R@5,train_NDCG@5,train_P@10,train_R@10,train_NDCG@10,train_optimization_score
285,1.0,0.2,0.1,0.05,0.05,0.2,0.05,0.059322033898305086,0.059322033898305086,0.059322033898305086,0.07627118644067797,0.2288135593220339,0.159601835169495,0.0830508474576271,0.4152542372881356,0.23655497517004567,0.07881355932203388,0.788135593220339,0.3557981398955115,0.2417327387939375
286,1.0,0.3,0.3,0.0,0.2,0.05,0.05,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.14971751412429374,0.4491525423728814,0.34220724219128873,0.12033898305084742,0.6016949152542372,0.4056753399903393,0.08728813559322031,0.8728813559322034,0.4939271047418741,0.34875019287434517
287,1.0,0.2,0.0,0.05,0.2,0.0,0.1,0.059322033898305086,0.059322033898305086,0.059322033898305086,0.08757062146892657,0.2627118644067797,0.17987971026029473,0.08644067796610168,0.4322033898305085,0.2499046353006087,0.08559322033898303,0.8559322033898306,0.3852966110325796,0.26143573476535764
288,1.0,0.5,0.0,0.1,0.0,0.2,0.0,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.14124293785310732,0.423728813559322,0.31658250478208677,0.11355932203389826,0.5677966101694916,0.3756580258035856,0.0813559322033898,0.8135593220338984,0.4546388996494051,0.3224569482106251
289,1.0,0.4,0.3,0.2,0.05,0.0,0.0,0.22033898305084745,0.22033898305084745,0.22033898305084745,0.1610169491525423,0.4830508474576271,0.36833852799637173,0.1254237288135593,0.6271186440677966,0.42741404901787067,0.0889830508474576,0.8898305084745762,0.513326464853691,0.3684778220208257
290,1.0,0.3,0.0,0.2,0.1,0.1,0.0,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.14124293785310732,0.423728813559322,0.3199112273305137,0.11186440677966097,0.559322033898305,0.3757083347313808,0.08474576271186439,0.847457627118644,0.4694374596383682,0.33085678318981304
291,1.0,0.5,0.0,0.1,0.0,0.2,0.05,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1384180790960452,0.4152542372881356,0.31012606828087563,0.11355932203389826,0.5677966101694916,0.3728513906419795,0.0813559322033898,0.8135593220338984,0.45183226448779895,0.3209096541526505
292,1.0,0.2,0.0,0.0,0.1,0.05,0.1,0.059322033898305086,0.059322033898305086,0.059322033898305086,0.07344632768361581,0.22033898305084745,0.15536454703390176,0.08474576271186438,0.423728813559322,0.23887451427571588,0.07796610169491523,0.7796610169491526,0.35193723561540274,0.23913848444279212
293,1.0,0.2,0.1,0.1,0.0,0.0,0.1,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.06214689265536723,0.1864406779661017,0.12015565917070439,0.07796610169491523,0.3898305084745763,0.20329423869354524,0.07203389830508472,0.7203389830508474,0.30760425940142627,0.20839595406733535
294,1.0,0.5,0.3,0.0,0.05,0.1,0.05,0.22033898305084745,0.22033898305084745,0.22033898305084745,0.15819209039548018,0.4745762711864407,0.3641012398607785,0.123728813559322,0.6186440677966102,0.42317676088227735,0.08728813559322031,0.8728813559322034,0.5044349792873734,0.3629364235415411
295,1.0,0.5,0.1,0.05,0.2,0.05,0.05,0.2711864406779661,0.2711864406779661,0.2711864406779661,0.18361581920903952,0.5508474576271186,0.43098928444310375,0.14067796610169486,0.7033898305084746,0.4933432190852343,0.08983050847457626,0.8983050847457628,0.556002924565877,0.4030191026941021
296,1.0,0.2,0.1,0.05,0.0,0.0,0.05,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.06497175141242938,0.19491525423728814,0.13084938380750877,0.07796610169491523,0.3898305084745763,0.21145232514766452,0.07288135593220336,0.7288135593220338,0.31839335839417815,0.2157032121611262
297,1.0,0.3,0.0,0.2,0.1,0.0,0.05,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.12146892655367231,0.3644067796610169,0.2740086148305119,0.10338983050847454,0.5169491525423728,0.3382194880675091,0.08305084745762711,0.8305084745762712,0.43915524439249276,0.3095235445769205
298,1.0,0.2,0.1,0.05,0.2,0.0,0.0,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.10734463276836158,0.3220338983050847,0.23920174415859985,0.10338983050847454,0.5169491525423728,0.32017607321772884,0.08474576271186439,0.847457627118644,0.42674419963175864,0.2955751591366522
299,1.0,0.7,0.3,0.05,0.05,0.0,0.0,0.2711864406779661,0.2711864406779661,0.2711864406779661,0.18644067796610164,0.559322033898305,0.4385552951271238,0.14237288135593218,0.711864406779661,0.5005378420502811,0.09152542372881353,0.9152542372881356,0.5673542586215026,0.4094214481446445
300,1.0,0.2,0.0,0.1,0.1,0.1,0.1,0.059322033898305086,0.059322033898305086,0.059322033898305086,0.07062146892655366,0.211864406779661,0.15001768471549956,0.0830508474576271,0.4152542372881356,0.23315626423834035,0.07966101694915252,0.7966101694915254,0.3540161089133249,0.24082654207446597
301,1.0,0.7,0.2,0.05,0.05,0.05,0.1,0.22033898305084745,0.22033898305084745,0.22033898305084745,0.15819209039548018,0.4745762711864407,0.36742996240920545,0.12881355932203387,0.6440677966101694,0.43708349973054605,0.08559322033898303,0.8559322033898306,0.5069762583719706,0.36263943054318404
302,1.0,0.3,0.3,0.0,0.0,0.2,0.0,0.1440677966101695,0.1440677966101695,0.1440677966101695,0.11299435028248588,0.3389830508474576,0.2548403139225211,0.09999999999999996,0.5,0.32195821306117667,0.07711864406779657,0.7711864406779662,0.4098312386378651,0.28917539680008897
303,1.0,0.4,0.2,0.2,0.2,0.05,0.1,0.2288135593220339,0.2288135593220339,0.2288135593220339,0.15819209039548018,0.4745762711864407,0.3694481021791807,0.12372881355932198,0.6186440677966102,0.4285236232006796,0.08728813559322031,0.8728813559322034,0.5120662479990151,0.36772601165841234
